dataset,dataset_index,iteration,tipo,limite,tamanho,dispara,antigo_json_valido,antigo_corte,atual_json_valido,atual_string_inteira_valida,atual_cabe_no_limite,atual_fallback_nota,atual_tem_marcador_antigo
NN5_WEEKLY_DATASET,33,10,historico,320,284,False,,,,,,,
NN5_WEEKLY_DATASET,33,10,historico,320,283,False,,,,,,,
NN5_WEEKLY_DATASET,33,10,historico,320,248,False,,,,,,,
NN5_WEEKLY_DATASET,33,10,historico,320,231,False,,,,,,,
NN5_WEEKLY_DATASET,33,10,handles,600,745,True,False,dentro_de_string,True,False,True,False,False
NN5_WEEKLY_DATASET,33,10,scratchpad_args,120,32,False,,,,,,,
NN5_WEEKLY_DATASET,33,10,scratchpad_args,120,42,False,,,,,,,
NN5_WEEKLY_DATASET,33,10,scratchpad_args,120,32,False,,,,,,,
NN5_WEEKLY_DATASET,33,10,scratchpad_args,120,122,True,False,dentro_de_string,True,False,True,False,False
NN5_WEEKLY_DATASET,33,10,scratchpad_args,120,118,False,,,,,,,
NN5_WEEKLY_DATASET,33,10,scratchpad_args,120,123,True,False,dentro_de_string,True,False,True,False,False
NN5_WEEKLY_DATASET,33,10,ultima_observacao,1400,119,False,,,,,,,
NN5_WEEKLY_DATASET,40,1,series_card,1800,700,False,,,,,,,
NN5_WEEKLY_DATASET,40,1,pool_card,1800,1160,False,,,,,,,
NN5_WEEKLY_DATASET,40,1,dataset_card,900,766,False,,,,,,,
NN5_WEEKLY_DATASET,40,1,diagnosis,700,450,False,,,,,,,
NN5_WEEKLY_DATASET,40,1,historico,320,231,False,,,,,,,
NN5_WEEKLY_DATASET,40,1,historico,320,234,False,,,,,,,
NN5_WEEKLY_DATASET,40,1,historico,320,284,False,,,,,,,
NN5_WEEKLY_DATASET,40,1,historico,320,239,False,,,,,,,
NN5_WEEKLY_DATASET,40,1,historico,320,283,False,,,,,,,
NN5_WEEKLY_DATASET,40,1,historico,320,284,False,,,,,,,
NN5_WEEKLY_DATASET,40,1,historico,320,308,False,,,,,,,
NN5_WEEKLY_DATASET,40,1,historico,320,309,False,,,,,,,
NN5_WEEKLY_DATASET,40,1,historico,320,307,False,,,,,,,
NN5_WEEKLY_DATASET,40,1,handles,600,286,False,,,,,,,
NN5_WEEKLY_DATASET,40,2,series_card,1800,700,False,,,,,,,
NN5_WEEKLY_DATASET,40,2,pool_card,1800,1160,False,,,,,,,
NN5_WEEKLY_DATASET,40,2,dataset_card,900,766,False,,,,,,,
NN5_WEEKLY_DATASET,40,2,diagnosis,700,450,False,,,,,,,
NN5_WEEKLY_DATASET,40,2,historico,320,231,False,,,,,,,
NN5_WEEKLY_DATASET,40,2,historico,320,234,False,,,,,,,
NN5_WEEKLY_DATASET,40,2,historico,320,284,False,,,,,,,
NN5_WEEKLY_DATASET,40,2,historico,320,239,False,,,,,,,
NN5_WEEKLY_DATASET,40,2,historico,320,283,False,,,,,,,
NN5_WEEKLY_DATASET,40,2,historico,320,284,False,,,,,,,
NN5_WEEKLY_DATASET,40,2,historico,320,308,False,,,,,,,
NN5_WEEKLY_DATASET,40,2,historico,320,309,False,,,,,,,
NN5_WEEKLY_DATASET,40,2,historico,320,307,False,,,,,,,
NN5_WEEKLY_DATASET,40,2,handles,600,390,False,,,,,,,
NN5_WEEKLY_DATASET,40,2,scratchpad_args,120,58,False,,,,,,,
NN5_WEEKLY_DATASET,40,2,ultima_observacao,1400,228,False,,,,,,,
NN5_WEEKLY_DATASET,40,3,series_card,1800,700,False,,,,,,,
NN5_WEEKLY_DATASET,40,3,pool_card,1800,1160,False,,,,,,,
NN5_WEEKLY_DATASET,40,3,dataset_card,900,766,False,,,,,,,
NN5_WEEKLY_DATASET,40,3,diagnosis,700,450,False,,,,,,,
NN5_WEEKLY_DATASET,40,3,historico,320,231,False,,,,,,,
NN5_WEEKLY_DATASET,40,3,historico,320,234,False,,,,,,,
NN5_WEEKLY_DATASET,40,3,historico,320,284,False,,,,,,,
NN5_WEEKLY_DATASET,40,3,historico,320,239,False,,,,,,,
NN5_WEEKLY_DATASET,40,3,historico,320,283,False,,,,,,,
NN5_WEEKLY_DATASET,40,3,historico,320,284,False,,,,,,,
NN5_WEEKLY_DATASET,40,3,historico,320,308,False,,,,,,,
NN5_WEEKLY_DATASET,40,3,historico,320,309,False,,,,,,,
NN5_WEEKLY_DATASET,40,3,historico,320,307,False,,,,,,,
NN5_WEEKLY_DATASET,40,3,handles,600,464,False,,,,,,,
NN5_WEEKLY_DATASET,40,3,scratchpad_args,120,58,False,,,,,,,
NN5_WEEKLY_DATASET,40,3,scratchpad_args,120,7,False,,,,,,,
NN5_WEEKLY_DATASET,40,3,ultima_observacao,1400,121,False,,,,,,,
NN5_WEEKLY_DATASET,40,4,series_card,1800,700,False,,,,,,,
NN5_WEEKLY_DATASET,40,4,pool_card,1800,1160,False,,,,,,,
NN5_WEEKLY_DATASET,40,4,dataset_card,900,766,False,,,,,,,
NN5_WEEKLY_DATASET,40,4,diagnosis,700,450,False,,,,,,,
NN5_WEEKLY_DATASET,40,4,historico,320,231,False,,,,,,,
NN5_WEEKLY_DATASET,40,4,historico,320,234,False,,,,,,,
NN5_WEEKLY_DATASET,40,4,historico,320,284,False,,,,,,,
NN5_WEEKLY_DATASET,40,4,historico,320,239,False,,,,,,,
NN5_WEEKLY_DATASET,40,4,historico,320,283,False,,,,,,,
NN5_WEEKLY_DATASET,40,4,historico,320,284,False,,,,,,,
NN5_WEEKLY_DATASET,40,4,historico,320,308,False,,,,,,,
NN5_WEEKLY_DATASET,40,4,historico,320,309,False,,,,,,,
NN5_WEEKLY_DATASET,40,4,historico,320,307,False,,,,,,,
NN5_WEEKLY_DATASET,40,4,handles,600,558,False,,,,,,,
NN5_WEEKLY_DATASET,40,4,scratchpad_args,120,58,False,,,,,,,
NN5_WEEKLY_DATASET,40,4,scratchpad_args,120,7,False,,,,,,,
NN5_WEEKLY_DATASET,40,4,scratchpad_args,120,48,False,,,,,,,
NN5_WEEKLY_DATASET,40,4,ultima_observacao,1400,375,False,,,,,,,
NN5_WEEKLY_DATASET,40,5,series_card,1800,700,False,,,,,,,
NN5_WEEKLY_DATASET,40,5,pool_card,1800,1160,False,,,,,,,
NN5_WEEKLY_DATASET,40,5,dataset_card,900,766,False,,,,,,,
NN5_WEEKLY_DATASET,40,5,diagnosis,700,450,False,,,,,,,
NN5_WEEKLY_DATASET,40,5,historico,320,231,False,,,,,,,
NN5_WEEKLY_DATASET,40,5,historico,320,234,False,,,,,,,
NN5_WEEKLY_DATASET,40,5,historico,320,284,False,,,,,,,
NN5_WEEKLY_DATASET,40,5,historico,320,239,False,,,,,,,
NN5_WEEKLY_DATASET,40,5,historico,320,283,False,,,,,,,
NN5_WEEKLY_DATASET,40,5,historico,320,284,False,,,,,,,
NN5_WEEKLY_DATASET,40,5,historico,320,308,False,,,,,,,
NN5_WEEKLY_DATASET,40,5,historico,320,309,False,,,,,,,
NN5_WEEKLY_DATASET,40,5,historico,320,307,False,,,,,,,
NN5_WEEKLY_DATASET,40,5,handles,600,558,False,,,,,,,
NN5_WEEKLY_DATASET,40,5,scratchpad_args,120,58,False,,,,,,,
NN5_WEEKLY_DATASET,40,5,scratchpad_args,120,7,False,,,,,,,
NN5_WEEKLY_DATASET,40,5,scratchpad_args,120,48,False,,,,,,,
NN5_WEEKLY_DATASET,40,5,scratchpad_args,120,114,False,,,,,,,
NN5_WEEKLY_DATASET,40,5,ultima_observacao,1400,91,False,,,,,,,
NN5_WEEKLY_DATASET,40,6,series_card,1800,700,False,,,,,,,
NN5_WEEKLY_DATASET,40,6,pool_card,1800,1160,False,,,,,,,
NN5_WEEKLY_DATASET,40,6,dataset_card,900,766,False,,,,,,,
NN5_WEEKLY_DATASET,40,6,diagnosis,700,450,False,,,,,,,
NN5_WEEKLY_DATASET,40,6,historico,320,231,False,,,,,,,
NN5_WEEKLY_DATASET,40,6,historico,320,234,False,,,,,,,
NN5_WEEKLY_DATASET,40,6,historico,320,284,False,,,,,,,
NN5_WEEKLY_DATASET,40,6,historico,320,239,False,,,,,,,
NN5_WEEKLY_DATASET,40,6,historico,320,283,False,,,,,,,
NN5_WEEKLY_DATASET,40,6,historico,320,284,False,,,,,,,
NN5_WEEKLY_DATASET,40,6,historico,320,308,False,,,,,,,
NN5_WEEKLY_DATASET,40,6,historico,320,309,False,,,,,,,
NN5_WEEKLY_DATASET,40,6,historico,320,307,False,,,,,,,
NN5_WEEKLY_DATASET,40,6,handles,600,640,True,False,dentro_de_string,True,False,True,False,False
NN5_WEEKLY_DATASET,40,6,scratchpad_args,120,58,False,,,,,,,
NN5_WEEKLY_DATASET,40,6,scratchpad_args,120,7,False,,,,,,,
NN5_WEEKLY_DATASET,40,6,scratchpad_args,120,48,False,,,,,,,
NN5_WEEKLY_DATASET,40,6,scratchpad_args,120,114,False,,,,,,,
NN5_WEEKLY_DATASET,40,6,scratchpad_args,120,48,False,,,,,,,
NN5_WEEKLY_DATASET,40,6,ultima_observacao,1400,377,False,,,,,,,
NN5_WEEKLY_DATASET,40,7,series_card,1800,700,False,,,,,,,
NN5_WEEKLY_DATASET,40,7,pool_card,1800,1160,False,,,,,,,
NN5_WEEKLY_DATASET,40,7,dataset_card,900,766,False,,,,,,,
NN5_WEEKLY_DATASET,40,7,diagnosis,700,450,False,,,,,,,
NN5_WEEKLY_DATASET,40,7,historico,320,231,False,,,,,,,
NN5_WEEKLY_DATASET,40,7,historico,320,234,False,,,,,,,
NN5_WEEKLY_DATASET,40,7,historico,320,284,False,,,,,,,
NN5_WEEKLY_DATASET,40,7,historico,320,239,False,,,,,,,
NN5_WEEKLY_DATASET,40,7,historico,320,283,False,,,,,,,
NN5_WEEKLY_DATASET,40,7,historico,320,284,False,,,,,,,
NN5_WEEKLY_DATASET,40,7,historico,320,308,False,,,,,,,
NN5_WEEKLY_DATASET,40,7,historico,320,309,False,,,,,,,
NN5_WEEKLY_DATASET,40,7,historico,320,307,False,,,,,,,
NN5_WEEKLY_DATASET,40,7,handles,600,640,True,False,dentro_de_string,True,False,True,False,False
NN5_WEEKLY_DATASET,40,7,scratchpad_args,120,58,False,,,,,,,
NN5_WEEKLY_DATASET,40,7,scratchpad_args,120,7,False,,,,,,,
NN5_WEEKLY_DATASET,40,7,scratchpad_args,120,48,False,,,,,,,
NN5_WEEKLY_DATASET,40,7,scratchpad_args,120,114,False,,,,,,,
NN5_WEEKLY_DATASET,40,7,scratchpad_args,120,48,False,,,,,,,
NN5_WEEKLY_DATASET,40,7,scratchpad_args,120,117,False,,,,,,,
NN5_WEEKLY_DATASET,40,7,ultima_observacao,1400,97,False,,,,,,,
NN5_WEEKLY_DATASET,40,8,series_card,1800,700,False,,,,,,,
NN5_WEEKLY_DATASET,40,8,pool_card,1800,1160,False,,,,,,,
NN5_WEEKLY_DATASET,40,8,dataset_card,900,766,False,,,,,,,
NN5_WEEKLY_DATASET,40,8,diagnosis,700,450,False,,,,,,,
NN5_WEEKLY_DATASET,40,8,historico,320,231,False,,,,,,,
NN5_WEEKLY_DATASET,40,8,historico,320,234,False,,,,,,,
NN5_WEEKLY_DATASET,40,8,historico,320,284,False,,,,,,,
NN5_WEEKLY_DATASET,40,8,historico,320,239,False,,,,,,,
NN5_WEEKLY_DATASET,40,8,historico,320,283,False,,,,,,,
NN5_WEEKLY_DATASET,40,8,historico,320,284,False,,,,,,,
NN5_WEEKLY_DATASET,40,8,historico,320,308,False,,,,,,,
NN5_WEEKLY_DATASET,40,8,historico,320,309,False,,,,,,,
NN5_WEEKLY_DATASET,40,8,historico,320,307,False,,,,,,,
NN5_WEEKLY_DATASET,40,8,handles,600,740,True,False,dentro_de_string,True,False,True,False,False
NN5_WEEKLY_DATASET,40,8,scratchpad_args,120,7,False,,,,,,,
NN5_WEEKLY_DATASET,40,8,scratchpad_args,120,48,False,,,,,,,
NN5_WEEKLY_DATASET,40,8,scratchpad_args,120,114,False,,,,,,,
NN5_WEEKLY_DATASET,40,8,scratchpad_args,120,48,False,,,,,,,
NN5_WEEKLY_DATASET,40,8,scratchpad_args,120,117,False,,,,,,,
NN5_WEEKLY_DATASET,40,8,scratchpad_args,120,54,False,,,,,,,
NN5_WEEKLY_DATASET,40,8,ultima_observacao,1400,125,False,,,,,,,
NN5_WEEKLY_DATASET,40,9,series_card,1800,700,False,,,,,,,
NN5_WEEKLY_DATASET,40,9,pool_card,1800,1160,False,,,,,,,
NN5_WEEKLY_DATASET,40,9,dataset_card,900,766,False,,,,,,,
NN5_WEEKLY_DATASET,40,9,diagnosis,700,450,False,,,,,,,
NN5_WEEKLY_DATASET,40,9,historico,320,231,False,,,,,,,
NN5_WEEKLY_DATASET,40,9,historico,320,234,False,,,,,,,
NN5_WEEKLY_DATASET,40,9,historico,320,284,False,,,,,,,
NN5_WEEKLY_DATASET,40,9,historico,320,239,False,,,,,,,
NN5_WEEKLY_DATASET,40,9,historico,320,283,False,,,,,,,
NN5_WEEKLY_DATASET,40,9,historico,320,284,False,,,,,,,
NN5_WEEKLY_DATASET,40,9,historico,320,308,False,,,,,,,
NN5_WEEKLY_DATASET,40,9,historico,320,309,False,,,,,,,
NN5_WEEKLY_DATASET,40,9,historico,320,307,False,,,,,,,
NN5_WEEKLY_DATASET,40,9,handles,600,828,True,False,dentro_de_string,True,False,True,False,False
NN5_WEEKLY_DATASET,40,9,scratchpad_args,120,48,False,,,,,,,
NN5_WEEKLY_DATASET,40,9,scratchpad_args,120,114,False,,,,,,,
NN5_WEEKLY_DATASET,40,9,scratchpad_args,120,48,False,,,,,,,
NN5_WEEKLY_DATASET,40,9,scratchpad_args,120,117,False,,,,,,,
NN5_WEEKLY_DATASET,40,9,scratchpad_args,120,54,False,,,,,,,
NN5_WEEKLY_DATASET,40,9,scratchpad_args,120,62,False,,,,,,,
NN5_WEEKLY_DATASET,40,9,ultima_observacao,1400,387,False,,,,,,,
NN5_WEEKLY_DATASET,40,10,series_card,1800,700,False,,,,,,,
NN5_WEEKLY_DATASET,40,10,pool_card,1800,1160,False,,,,,,,
NN5_WEEKLY_DATASET,40,10,dataset_card,900,766,False,,,,,,,
NN5_WEEKLY_DATASET,40,10,diagnosis,700,450,False,,,,,,,
NN5_WEEKLY_DATASET,40,10,historico,320,231,False,,,,,,,
NN5_WEEKLY_DATASET,40,10,historico,320,234,False,,,,,,,
NN5_WEEKLY_DATASET,40,10,historico,320,284,False,,,,,,,
NN5_WEEKLY_DATASET,40,10,historico,320,239,False,,,,,,,
NN5_WEEKLY_DATASET,40,10,historico,320,283,False,,,,,,,
NN5_WEEKLY_DATASET,40,10,historico,320,284,False,,,,,,,
NN5_WEEKLY_DATASET,40,10,historico,320,308,False,,,,,,,
NN5_WEEKLY_DATASET,40,10,historico,320,309,False,,,,,,,
NN5_WEEKLY_DATASET,40,10,historico,320,307,False,,,,,,,
NN5_WEEKLY_DATASET,40,10,handles,600,828,True,False,dentro_de_string,True,False,True,False,False
NN5_WEEKLY_DATASET,40,10,scratchpad_args,120,114,False,,,,,,,
NN5_WEEKLY_DATASET,40,10,scratchpad_args,120,48,False,,,,,,,
NN5_WEEKLY_DATASET,40,10,scratchpad_args,120,117,False,,,,,,,
NN5_WEEKLY_DATASET,40,10,scratchpad_args,120,54,False,,,,,,,
NN5_WEEKLY_DATASET,40,10,scratchpad_args,120,62,False,,,,,,,
NN5_WEEKLY_DATASET,40,10,scratchpad_args,120,133,True,False,dentro_de_string,True,False,True,False,False
NN5_WEEKLY_DATASET,40,10,ultima_observacao,1400,103,False,,,,,,,
NN5_WEEKLY_DATASET,40,11,series_card,1800,700,False,,,,,,,
NN5_WEEKLY_DATASET,40,11,pool_card,1800,1160,False,,,,,,,
NN5_WEEKLY_DATASET,40,11,dataset_card,900,766,False,,,,,,,
NN5_WEEKLY_DATASET,40,11,diagnosis,700,450,False,,,,,,,
NN5_WEEKLY_DATASET,40,11,historico,320,231,False,,,,,,,
NN5_WEEKLY_DATASET,40,11,historico,320,234,False,,,,,,,
NN5_WEEKLY_DATASET,40,11,historico,320,284,False,,,,,,,
NN5_WEEKLY_DATASET,40,11,historico,320,239,False,,,,,,,
NN5_WEEKLY_DATASET,40,11,historico,320,283,False,,,,,,,
NN5_WEEKLY_DATASET,40,11,historico,320,284,False,,,,,,,
NN5_WEEKLY_DATASET,40,11,historico,320,308,False,,,,,,,
NN5_WEEKLY_DATASET,40,11,historico,320,309,False,,,,,,,
NN5_WEEKLY_DATASET,40,11,historico,320,307,False,,,,,,,
NN5_WEEKLY_DATASET,40,11,handles,600,912,True,False,dentro_de_string,True,False,True,False,False
NN5_WEEKLY_DATASET,40,11,scratchpad_args,120,48,False,,,,,,,
NN5_WEEKLY_DATASET,40,11,scratchpad_args,120,117,False,,,,,,,
NN5_WEEKLY_DATASET,40,11,scratchpad_args,120,54,False,,,,,,,
NN5_WEEKLY_DATASET,40,11,scratchpad_args,120,62,False,,,,,,,
NN5_WEEKLY_DATASET,40,11,scratchpad_args,120,133,True,False,dentro_de_string,True,False,True,False,False
NN5_WEEKLY_DATASET,40,11,scratchpad_args,120,48,False,,,,,,,
NN5_WEEKLY_DATASET,40,11,ultima_observacao,1400,379,False,,,,,,,
NN5_WEEKLY_DATASET,40,12,series_card,1800,700,False,,,,,,,
NN5_WEEKLY_DATASET,40,12,pool_card,1800,1160,False,,,,,,,
NN5_WEEKLY_DATASET,40,12,dataset_card,900,766,False,,,,,,,
NN5_WEEKLY_DATASET,40,12,diagnosis,700,450,False,,,,,,,
NN5_WEEKLY_DATASET,40,12,historico,320,231,False,,,,,,,
NN5_WEEKLY_DATASET,40,12,historico,320,234,False,,,,,,,
NN5_WEEKLY_DATASET,40,12,historico,320,284,False,,,,,,,
NN5_WEEKLY_DATASET,40,12,historico,320,239,False,,,,,,,
NN5_WEEKLY_DATASET,40,12,historico,320,283,False,,,,,,,
NN5_WEEKLY_DATASET,40,12,historico,320,284,False,,,,,,,
NN5_WEEKLY_DATASET,40,12,historico,320,308,False,,,,,,,
NN5_WEEKLY_DATASET,40,12,historico,320,309,False,,,,,,,
NN5_WEEKLY_DATASET,40,12,historico,320,307,False,,,,,,,
NN5_WEEKLY_DATASET,40,12,handles,600,912,True,False,dentro_de_string,True,False,True,False,False
NN5_WEEKLY_DATASET,40,12,scratchpad_args,120,117,False,,,,,,,
NN5_WEEKLY_DATASET,40,12,scratchpad_args,120,54,False,,,,,,,
NN5_WEEKLY_DATASET,40,12,scratchpad_args,120,62,False,,,,,,,
NN5_WEEKLY_DATASET,40,12,scratchpad_args,120,133,True,False,dentro_de_string,True,False,True,False,False
NN5_WEEKLY_DATASET,40,12,scratchpad_args,120,48,False,,,,,,,
NN5_WEEKLY_DATASET,40,12,scratchpad_args,120,412,True,False,dentro_de_string,True,False,True,False,False
NN5_WEEKLY_DATASET,40,12,ultima_observacao,1400,125,False,,,,,,,
NN5_WEEKLY_DATASET,42,1,series_card,1800,706,False,,,,,,,
NN5_WEEKLY_DATASET,42,1,pool_card,1800,1308,False,,,,,,,
NN5_WEEKLY_DATASET,42,1,dataset_card,900,764,False,,,,,,,
NN5_WEEKLY_DATASET,42,1,diagnosis,700,447,False,,,,,,,
NN5_WEEKLY_DATASET,42,1,historico,320,308,False,,,,,,,
NN5_WEEKLY_DATASET,42,1,historico,320,307,False,,,,,,,
NN5_WEEKLY_DATASET,42,1,historico,320,283,False,,,,,,,
NN5_WEEKLY_DATASET,42,1,historico,320,307,False,,,,,,,
NN5_WEEKLY_DATASET,42,1,historico,320,283,False,,,,,,,
NN5_WEEKLY_DATASET,42,1,historico,320,281,False,,,,,,,
NN5_WEEKLY_DATASET,42,1,historico,320,232,False,,,,,,,
NN5_WEEKLY_DATASET,42,1,historico,320,228,False,,,,,,,
NN5_WEEKLY_DATASET,42,1,historico,320,238,False,,,,,,,
NN5_WEEKLY_DATASET,42,1,handles,600,252,False,,,,,,,
NN5_WEEKLY_DATASET,42,2,series_card,1800,706,False,,,,,,,
NN5_WEEKLY_DATASET,42,2,pool_card,1800,1308,False,,,,,,,
NN5_WEEKLY_DATASET,42,2,dataset_card,900,764,False,,,,,,,
NN5_WEEKLY_DATASET,42,2,diagnosis,700,447,False,,,,,,,
NN5_WEEKLY_DATASET,42,2,historico,320,308,False,,,,,,,
NN5_WEEKLY_DATASET,42,2,historico,320,307,False,,,,,,,
NN5_WEEKLY_DATASET,42,2,historico,320,283,False,,,,,,,
NN5_WEEKLY_DATASET,42,2,historico,320,307,False,,,,,,,
NN5_WEEKLY_DATASET,42,2,historico,320,283,False,,,,,,,
NN5_WEEKLY_DATASET,42,2,historico,320,281,False,,,,,,,
NN5_WEEKLY_DATASET,42,2,historico,320,232,False,,,,,,,
NN5_WEEKLY_DATASET,42,2,historico,320,228,False,,,,,,,
NN5_WEEKLY_DATASET,42,2,historico,320,238,False,,,,,,,
NN5_WEEKLY_DATASET,42,2,handles,600,313,False,,,,,,,
NN5_WEEKLY_DATASET,42,2,scratchpad_args,120,54,False,,,,,,,
NN5_WEEKLY_DATASET,42,2,ultima_observacao,1400,127,False,,,,,,,
NN5_WEEKLY_DATASET,42,3,series_card,1800,706,False,,,,,,,
NN5_WEEKLY_DATASET,42,3,pool_card,1800,1308,False,,,,,,,
NN5_WEEKLY_DATASET,42,3,dataset_card,900,764,False,,,,,,,
NN5_WEEKLY_DATASET,42,3,diagnosis,700,447,False,,,,,,,
NN5_WEEKLY_DATASET,42,3,historico,320,308,False,,,,,,,
NN5_WEEKLY_DATASET,42,3,historico,320,307,False,,,,,,,
NN5_WEEKLY_DATASET,42,3,historico,320,283,False,,,,,,,
NN5_WEEKLY_DATASET,42,3,historico,320,307,False,,,,,,,
NN5_WEEKLY_DATASET,42,3,historico,320,283,False,,,,,,,
NN5_WEEKLY_DATASET,42,3,historico,320,281,False,,,,,,,
NN5_WEEKLY_DATASET,42,3,historico,320,232,False,,,,,,,
NN5_WEEKLY_DATASET,42,3,historico,320,228,False,,,,,,,
NN5_WEEKLY_DATASET,42,3,historico,320,238,False,,,,,,,
NN5_WEEKLY_DATASET,42,3,handles,600,409,False,,,,,,,
NN5_WEEKLY_DATASET,42,3,scratchpad_args,120,54,False,,,,,,,
NN5_WEEKLY_DATASET,42,3,scratchpad_args,120,32,False,,,,,,,
NN5_WEEKLY_DATASET,42,3,ultima_observacao,1400,393,False,,,,,,,
NN5_WEEKLY_DATASET,42,4,series_card,1800,706,False,,,,,,,
NN5_WEEKLY_DATASET,42,4,pool_card,1800,1308,False,,,,,,,
NN5_WEEKLY_DATASET,42,4,dataset_card,900,764,False,,,,,,,
NN5_WEEKLY_DATASET,42,4,diagnosis,700,447,False,,,,,,,
NN5_WEEKLY_DATASET,42,4,historico,320,308,False,,,,,,,
NN5_WEEKLY_DATASET,42,4,historico,320,307,False,,,,,,,
NN5_WEEKLY_DATASET,42,4,historico,320,283,False,,,,,,,
NN5_WEEKLY_DATASET,42,4,historico,320,307,False,,,,,,,
NN5_WEEKLY_DATASET,42,4,historico,320,283,False,,,,,,,
NN5_WEEKLY_DATASET,42,4,historico,320,281,False,,,,,,,
NN5_WEEKLY_DATASET,42,4,historico,320,232,False,,,,,,,
NN5_WEEKLY_DATASET,42,4,historico,320,228,False,,,,,,,
NN5_WEEKLY_DATASET,42,4,historico,320,238,False,,,,,,,
NN5_WEEKLY_DATASET,42,4,handles,600,409,False,,,,,,,
NN5_WEEKLY_DATASET,42,4,scratchpad_args,120,54,False,,,,,,,
NN5_WEEKLY_DATASET,42,4,scratchpad_args,120,32,False,,,,,,,
NN5_WEEKLY_DATASET,42,4,scratchpad_args,120,52,False,,,,,,,
NN5_WEEKLY_DATASET,42,4,ultima_observacao,1400,91,False,,,,,,,
NN5_WEEKLY_DATASET,42,5,series_card,1800,706,False,,,,,,,
NN5_WEEKLY_DATASET,42,5,pool_card,1800,1308,False,,,,,,,
NN5_WEEKLY_DATASET,42,5,dataset_card,900,764,False,,,,,,,
NN5_WEEKLY_DATASET,42,5,diagnosis,700,447,False,,,,,,,
NN5_WEEKLY_DATASET,42,5,historico,320,308,False,,,,,,,
NN5_WEEKLY_DATASET,42,5,historico,320,307,False,,,,,,,
NN5_WEEKLY_DATASET,42,5,historico,320,283,False,,,,,,,
NN5_WEEKLY_DATASET,42,5,historico,320,307,False,,,,,,,
NN5_WEEKLY_DATASET,42,5,historico,320,283,False,,,,,,,
NN5_WEEKLY_DATASET,42,5,historico,320,281,False,,,,,,,
NN5_WEEKLY_DATASET,42,5,historico,320,232,False,,,,,,,
NN5_WEEKLY_DATASET,42,5,historico,320,228,False,,,,,,,
NN5_WEEKLY_DATASET,42,5,historico,320,238,False,,,,,,,
NN5_WEEKLY_DATASET,42,5,handles,600,497,False,,,,,,,
NN5_WEEKLY_DATASET,42,5,scratchpad_args,120,54,False,,,,,,,
NN5_WEEKLY_DATASET,42,5,scratchpad_args,120,32,False,,,,,,,
NN5_WEEKLY_DATASET,42,5,scratchpad_args,120,52,False,,,,,,,
NN5_WEEKLY_DATASET,42,5,scratchpad_args,120,32,False,,,,,,,
NN5_WEEKLY_DATASET,42,5,ultima_observacao,1400,401,False,,,,,,,
NN5_WEEKLY_DATASET,42,6,series_card,1800,706,False,,,,,,,
NN5_WEEKLY_DATASET,42,6,pool_card,1800,1308,False,,,,,,,
NN5_WEEKLY_DATASET,42,6,dataset_card,900,764,False,,,,,,,
NN5_WEEKLY_DATASET,42,6,diagnosis,700,447,False,,,,,,,
NN5_WEEKLY_DATASET,42,6,historico,320,308,False,,,,,,,
NN5_WEEKLY_DATASET,42,6,historico,320,307,False,,,,,,,
NN5_WEEKLY_DATASET,42,6,historico,320,283,False,,,,,,,
NN5_WEEKLY_DATASET,42,6,historico,320,307,False,,,,,,,
NN5_WEEKLY_DATASET,42,6,historico,320,283,False,,,,,,,
NN5_WEEKLY_DATASET,42,6,historico,320,281,False,,,,,,,
NN5_WEEKLY_DATASET,42,6,historico,320,232,False,,,,,,,
NN5_WEEKLY_DATASET,42,6,historico,320,228,False,,,,,,,
NN5_WEEKLY_DATASET,42,6,historico,320,238,False,,,,,,,
NN5_WEEKLY_DATASET,42,6,handles,600,589,False,,,,,,,
NN5_WEEKLY_DATASET,42,6,scratchpad_args,120,54,False,,,,,,,
NN5_WEEKLY_DATASET,42,6,scratchpad_args,120,32,False,,,,,,,
NN5_WEEKLY_DATASET,42,6,scratchpad_args,120,52,False,,,,,,,
NN5_WEEKLY_DATASET,42,6,scratchpad_args,120,32,False,,,,,,,
NN5_WEEKLY_DATASET,42,6,scratchpad_args,120,54,False,,,,,,,
NN5_WEEKLY_DATASET,42,6,ultima_observacao,1400,121,False,,,,,,,
NN5_WEEKLY_DATASET,42,7,series_card,1800,706,False,,,,,,,
NN5_WEEKLY_DATASET,42,7,pool_card,1800,1308,False,,,,,,,
NN5_WEEKLY_DATASET,42,7,dataset_card,900,764,False,,,,,,,
NN5_WEEKLY_DATASET,42,7,diagnosis,700,447,False,,,,,,,
NN5_WEEKLY_DATASET,42,7,historico,320,308,False,,,,,,,
NN5_WEEKLY_DATASET,42,7,historico,320,307,False,,,,,,,
NN5_WEEKLY_DATASET,42,7,historico,320,283,False,,,,,,,
NN5_WEEKLY_DATASET,42,7,historico,320,307,False,,,,,,,
NN5_WEEKLY_DATASET,42,7,historico,320,283,False,,,,,,,
NN5_WEEKLY_DATASET,42,7,historico,320,281,False,,,,,,,
NN5_WEEKLY_DATASET,42,7,historico,320,232,False,,,,,,,
NN5_WEEKLY_DATASET,42,7,historico,320,228,False,,,,,,,
NN5_WEEKLY_DATASET,42,7,historico,320,238,False,,,,,,,
NN5_WEEKLY_DATASET,42,7,handles,600,673,True,False,dentro_de_string,True,False,True,False,False
NN5_WEEKLY_DATASET,42,7,scratchpad_args,120,54,False,,,,,,,
